Description,Employer,Location,Translation,Multiple,State
HR-MANAGER inkl. Payroll mit sehr guten Italienischkenntnissen,Mooser & Partner AG,Region Zürich Nord,HR MANAGER incl. Payroll with very good knowledge of Italian,N,Zurich
Assistentin / Assistent GL-Sekretariat und/oder Personal (100 % oder 40 - 60 % im Jobsharing),FF GROUP AG,Schaffhausen,Assistant / Assistant GL Secretariat and / or staff (100% or 40 - 60% in job sharing),N,Schaffhausen
Assistentin/Assistent mit Schwergewicht Personal 80 - 100 %,SH POWER,Schaffhausen,Assistant / assistant with emphasis staff from 80 to 100%,N,Schaffhausen
Logistician EFZ (100 %),FF GROUP AG,Schaffhausen,Logistician EFZ (100 %),N,Schaffhausen
Logistiker/in EFZ - Pensum 100%,Rhenus Alpina AG,Schaffhausen,Logisticians / EFZ - workload 100%,N,Schaffhausen
"TEAMLEITER DETAILHANDELS-FACHMANN EFZ AUTOTEILELOGISTIK (W/M), 100 %",Hutter Dynamics AG,Schaffhausen,"TEAMLEITER Detailhandels PROFESSIONAL EFZ automobile parts logistics (W / M), 100%",N,Schaffhausen
Chauffeur Kat. C/E 100% (m/w),Anicom AG,Seuzach,Driver Cat. C / E 100% (w / w),N,Zurich
"Qualitäts-Manager/in Kundendienst 80 bis 100 %, Standort St. Gallen oder Winterthur",Quickmail AG,St. Gallen,"St. Gallen Quality Manager / Customer Service in 80 to 100%, location or Winterthur",N,Sankt Gallen
Executive Assistant / Personaladministration,Careerplus AG,Stadt Schaffhausen,Executive Assistant / Personnel Administration,N,Schaffhausen
Chauffeur Kat. C/E (m/w),TRAVECO Transporte AG,Winterthur,Driver Cat. C / E (m / w),N,Zurich
Chauffeure Kat. C/E als Quereinsteigende (m/w),TRAVECO Transporte AG,Winterthur,Drivers Cat. C / E as Quereinsteigende (m / w),N,Zurich
CONSULTANT FÜR SYSTEMARCHITEKTUR GA / ICT,,Winterthur,CONSULTANT FOR ARCHITECTURE GA / ICT,N,Zurich
Executive Assistant 100% (m/w),Kistler,Winterthur,Executive Assistant 100% (w / w),N,Zurich
Geschäftsführer/in 100%,Two Spice AG,Winterthur,Manager / in 100%,N,Zurich
HR Business Partner,Real Personal Werner Blumer AG,Winterthur,HR Business Partner,N,Zurich
Leiter/-in Finanzen und Personal,Consultive Treuhand AG,Winterthur,Leiter / -in Finance and Human Resources,N,Zurich
Marketing und Sales Manager (m/w) 60-80%,Premotec GmbH,Winterthur,Marketing and Sales Manager (m / w) 60-80%,N,Zurich
Mitarbeiter/-in Produktion und Versand (80%),NetModule AG,Winterthur,Employees / -in production and shipping (80%),N,Zurich
Operative/r Einkäufer/in,Wärtsilä Services Switzerland Ltd,Winterthur,Operative / r buyers / in,N,Zurich
ReiseberaterIn Winterthur (70 - 100% - m/w),DER Touristik Suisse,Winterthur,Travel agent Winterthur (70 - 100% - m / w),N,Zurich
Stv. Geschäftsführer in 100%,,Winterthur,Deputy. CEO in 100%,N,Zurich
Teamleiter HR Payroll (m/w) 100%,exedra ag Zürich,Winterthur,Team leader HR Payroll (m / w) 100%,N,Zurich
Administrative Assistentin (60 - 80%),CREMA Research GmbH,Zürich,Administrative Assistant (60-80%),N,Zurich
Consultant (100% ),Kelly Services HR Neuchâtel,Zürich,Consultant (100%),N,Zurich
Payroll Specialists 80-100%,Stutz & Partner Personaldienstleistungen,Zürich,Payroll Specialists 80-100%,N,Zurich
Purchaser / Buyer – Operational Excellence Supply Chain Management (80 – 100%),ABB Switzerland Ltd.,Zürich / Oerlikon,Purchaser / Buyer - Operational Excellence Supply Chain Management (80 - 100%),N,Zurich
Konferenz und Veranstaltungsmanager (m/w/d),KFP Five Star Conference Service Swiss AG,Basel Zürich,Conference and event manager (m / w / d),Y,Zurich
Cloud Consultant (m/w),adesso Schweiz AG,"Basel, Bern, Lausanne, Zürich",Cloud Consultant (m / w),Y,Zurich
(Senior) Consultant Life Sciences (m/w),adesso Schweiz AG,"Basel, Bern, Zürich",(Senior) Consultant Life Sciences (m / f),Y,Zurich
Business Consultant - Digital Workplace,isolutions AG,"Basel, Bern, Zürich",Business Consultant - Digital Workplace,Y,Zurich
Business Development Manager -Workplace as a Service (WaaS),isolutions AG,"Basel, Bern, Zürich",Business Development Manager -Workplace as a Service (waaS),Y,Zurich
Consultant Digital & Innovation (m/w),adesso Schweiz AG,"Basel, Bern, Zürich",Consultant Digital & Innovation (m / f),Y,Zurich
Digital Transformation Coach,isolutions AG,"Basel, Bern, Zürich",Digital Transformation Coach,Y,Zurich
Digital Workplace Padawan - Office 365 Consultant Traineeship,isolutions AG,"Basel, Bern, Zürich",Digital Workplace Padawan - Office 365 Consultant Traineeship,Y,Zurich
Head of Telecom-Consulting (m/w),adesso Schweiz AG,"Basel, Bern, Zürich",Head of Telecom Consulting (m / f),Y,Zurich
Senior Business Developer (m/w) Salesforce,adesso Schweiz AG,"Basel, Bern, Zürich",Senior Business Developer (m / f) Sales Force,Y,Zurich
Senior Digital Business Consultant Versicherungen (m/w),adesso Schweiz AG,"Basel, Bern, Zürich",Senior Digital Business Consultant Insurance (m / f),Y,Zurich
Trainer,Bionic Franchise GmbH,"Basel, Luzern, St. Gallen, Zug, Zürich",Trainer,Y,Zurich
"Oracle Database Consultant - Basel, Zürich oder Bern",,"Basel, Zürich oder Bern","Oracle Database Consultant - Basel, Zurich or Bern",Y,Zurich
Consultant DDI (m/w),,Bern oder Zürich,Consultant DDI (m / w),Y,Zurich
Consultant ITSM (m/w),,Bern oder Zürich,Consultant ITSM (m / w),Y,Zurich
Senior Product Manager Cloud 80% bis 100%,Swisscom (Schweiz) AG,Bern oder Zürich,Senior Product Manager Cloud 80% to 100%,Y,Zurich
Leitung Supply Chain & Logistics Consulting Practice (w/m/d),itelligence AG,"Bern, Regensdorf",Line Supply Chain & Logistics Consulting Practice (w / m / d),Y,Zurich
Management Berater / Solution Architekt SAP (w/m),itelligence AG,"Bern, Regensdorf",Management Consultant / Solution Architect SAP (m / f),Y,Zurich
Senior Berater Produktionsprozesse in der Life Science und Prozess Industrie (w/m/d),itelligence AG,"Bern, Regensdorf",Senior Advisor production processes in life science and process industries (w / m / d),Y,Zurich
Senior SAP VIM Berater (w/m),itelligence AG,"Bern, Regensdorf",Senior SAP VIM Consultants (w / m),Y,Zurich
Principal Consultant Enterprise Architect,ERNI Schweiz AG,Bern/ Zürich,Principal Consultant Enterprise Architect,Y,Zurich
Product Owner,ERNI Schweiz AG,Bern/ Zürich,Product Owner,Y,Zurich
Trainee Business Development (m/w) 100%,,Cham ZG und Zürich Stadt ZH,Trainee Business Development (m / w) 100%,Y,Zurich
Strategic Procurement Manager IT (m/w),Inventx AG,"Chur, SG oder Brüttisellen (ab Herbst  Flughafen",Strategic Procurement Manager IT (m / w),Y,Zurich
Strategy & Innovation Manager (m/w) 80-100%.,MS Direct AG,Dübendorf / St. Gallen,Strategy & Innovation Manager (m / w) 80-100%.,Y,Zurich
Sachbearbeiter (m/w/d) Export Landverkehre,,"Embrach, Zürich",Agent (m / m / d) exporting country traffics,Y,Zurich
Portfolio & Sales Development Manager Connectivity & Security (m/w),,"Europe, Switzerland, Wallisellen",Portfolio & Sales Development Manager Connectivity & Security (m / w),Y,Zurich
Manager Board Office m/w/d,Scout24 Schweiz AG,Flamatt oder Zürich,Manager Board Office m / f / d,Y,Zurich
Manager Board Office m/w/d,Scout24 Schweiz AG,Flamatt oder Zürich,Manager Board Office m / f / d,Y,Zurich
Manager Board Office m/w/d,Scout24 Schweiz AG,Flamatt oder Zürich,Manager Board Office m / f / d,Y,Zurich
Manager Board Office m/w/d,Scout24 Schweiz AG,Flamatt oder Zürich,Manager Board Office m / f / d,Y,Zurich
Marketing Manager B2C ImmoScout24 w/m/d,Scout24 Schweiz AG,Flamatt oder Zürich,Marketing Manager B2C ImmoScout24 w / m / d,Y,Zurich
Brand Designer,,"Geneva, Zurich",Brand Designer,Y,Zurich
CRM & Marketing Automation Consultant,,"Geneva, Zurich",CRM Marketing Automation Consultant,Y,Zurich
Product Marketing Manager,,"Geneva, Zurich",Product Marketing Manager,Y,Zurich
Product Owner,,"Geneva, Zurich",Product Owner,Y,Zurich
VP Engineering,,"Geneva, Zurich",VP Engineering,Y,Zurich
Online Marketing Manager 80-100% (m/w),MS Direct AG,St. Gallen / Dübendorf,Online Marketing Manager 80-100% (w / w),Y,Sankt Gallen
Office Professional (gn) for DACH - Technology Services,SoftwareONE AG,Wallisellen oder München,Office Professional (gn) for ROOF - Technology Services,Y,Zurich
Operations Support Specialist (gn) - DACH,SoftwareONE AG,Wallisellen oder München,Operations Support Specialist (gn) - DACH,Y,Zurich
Senior Business Consultant im Bereich Motorfahrzeugversicherung und/oder KFZ Versicherung,Adcubum AG,"Wallisellen, Hamburg, Düsseldorf oder Stuttgart",Senior Business Consultant in the motor vehicle insurance and / or car insurance,Y,Zurich
Berater/in für Abacus Projekte (mit Fokus Lohn / HR),Customize AG,"Winterthur, Zürich, Bern und St.Gallen",Consultant / in for Abacus Projects (focusing wage / HR),Y,Zurich
Service Marketing & Contract Specialist 80-100%,Siemens Healthcare AG,"Zuerich, CH-ZH",Service Marketing & Contract Specialist 80-100%,Y,Zurich
Principal Consultant Enterprise Architect,ERNI Schweiz AG,Zürich / Bern,Principal Consultant Enterprise Architect,Y,Zurich
Business Consultant m/w/d,Scout24 Schweiz AG,Zürich / Flamatt,Business Consultant m / f / d,Y,Zurich
Product Manager ImmoScout24 w/m/d,Scout24 Schweiz AG,Zürich / Flamatt,Product Manager ImmoScout24 w / m / d,Y,Zurich
Grafik Designer/ Content Creator 80-100 % (m/w),Hilti (Schweiz) AG,Zürich Adliswil,Graphic Designer / Content Creator 80-100% (w / w),Y,Zurich
Content Manager / Copywriter,Carvolution AG,Zürich oder Bannwil (BE),Content Manager / Copywriter,Y,Zurich
Marketing Manager B2B 80% bis 100%,Swisscom (Schweiz) AG,Zürich oder Bern,Marketing Manager B2B 80% to 100%,Y,Zurich
Product Manager B2B Internet Services 80% bis 100%,Swisscom (Schweiz) AG,Zürich oder Bern,Product Manager B2B Internet services 80% to 100%,Y,Zurich
Head of Marketing FinanceScout24 w/m/d,Scout24 Schweiz AG,Zürich oder Flamatt,Head of Marketing FinanceScout24 w / m / d,Y,Zurich
SEA Manager FinanceScout24 w/m/d,Scout24 Schweiz AG,Zürich oder Flamatt,SEA Manager FinanceScout24 w / m / d,Y,Zurich
Betriebs ökonom als ERP Projektleiter (m/w/d),,"Zürich, Basel, Brig, Heidelberg, München oder Linz",Economy operation as the ERP project (m / w / d),Y,Zurich
Senior Consultant Business Analyst ERP (m/w/d),,"Zürich, Basel, Brig, Heidelberg, München oder Linz",Senior Consultant Business Analyst ERP (m / w / d),Y,Zurich
"Consultant (w/m) Advisory Performance Improvement - Supply Chain & Operations in Zurich, Basel, Laus",EY,"Zürich, Basel, Lausanne or Geneva","Consultant (w / m) Advisory Performance Improvement - Supply Chain & Operations in Zurich, Basel, Laus",Y,Zurich
Brand Manager,,"Zurich, Geneva",Brand Manager,Y,Zurich
Teamleader SEO m/w/d,Scout24 Schweiz AG,Zürich/ Flamatt,SEO Team Leader m / f / d,Y,Zurich
Principal Consultant in der Software Entwicklung (Medtech/Health) / Mitglied des Kaders,ERNI Schweiz AG,Zürich/Bern,Principal Consultant in software development (Medtech / Health) / Member of Management,Y,Zurich
Praktikantin Training & Kampagnen 60 -100% (m/w),Flughafen Zürich AG,8058 Zürich-Flughafen,Intern Training & campaigns 60 -100% (w / w),N,Zurich
Restaurantfachmann/-frau (m/w) 100%,Holenstein Gastro,8104 Weiningen,Restaurant / -frau (m / w) 100%,N,Zurich
UMZUGSFACHMANN (AUF ABRUF),,8123 Ebmatingen bei Zürich,RELOCATION SPECIALIST (ON DEMAND),N,Zurich
Manager Marketing & Communication (w/m/d) 80 - 100%,,8302 Kloten,Manager Marketing & Communication (m / f / d) from 80 to 100%,N,Zurich
Kaderpraktikant/in Direktionsassistenz (m/w),Holenstein Gastro,8820 Wädenswil,Squad Intern / in Direktionsassistenz (m / w),N,Zurich
Kaderpraktikant/in F&B (m/w),Holenstein Gastro,8820 Wädenswil,Intern squad / R & B (m / w),N,Zurich
Restaurantfachmann/-frau (m/w) 100%,Holenstein Gastro,8820 Wädenswil,Restaurant / -frau (m / w) 100%,N,Zurich
Geschäftsführer (m/w),Holenstein Gastro,8942 Oberrieden,Managing (m / w),N,Zurich
Restaurantfachmann/ -frau (m/w) 100%,Holenstein Gastro,8942 Oberrieden,Restaurant / -frau (m / w) 100%,N,Zurich
Stv. Geschäftsführer/in (w/m),Holenstein Gastro,8942 Oberrieden,Subst. Manager / in (w / w),N,Zurich
Ausschreibung Geschäftsstelle Swiss College of Surgeons m/w 100%,Schweizerische Gesellschaft für Chirurgie,Aarau AG,Tender office Swiss College of Surgeons m / w 100%,N,Aargau
"Junior Marketing Manager auf Agenturseite (w/m, 100 %)",CP9 advanced marketing solutions AG,Adliswil,"Junior Marketing Manager on the agency side (w / m, 100%)",N,Zurich
"office manager/in (w/m, 60 - 100 %), per sofort",CP9 advanced marketing solutions AG,Adliswil,"office manager / in (w / m, 60 - 100%), with immediate effect",N,Zurich
LEITER/IN ENTSORGUNG,Clover Coaching AG,Affoltern am Albis,DIRECTOR / IN DISPOSAL,N,Zurich
"Sachbearbeiter Kreditoren / SAP RechnungsprüferIn, D/E (100%)",AF Personal AG,Affoltern am Albis,"Agent vendor / SAP Auditor, D / E (100%)",N,Zurich
Unternehmensberater (m/w/d) Lean Management / Fabrikplanung / Industrie,T&O Management Consulting (Schweiz) GmbH,Bäch bei Zürich,Management Consultant (m / w / d) Lean Management / factory planning / Industrial,N,Zurich
Aussenhandelsfachmann / -frau 100% (w/m/d),Hemro International AG,Bachenbülach,Foreign Trade / -frau 100% (w / m / d),N,Zurich
Leiter*in tibits Akademie 100%,tibits ag,Backoffice Zürich,Head * in tibits Academy 100%,N,Zurich
Chief Managed Services Officer (m/w/d),ISPIN AG,Bassersdorf,Chief Managed Services Officer (m / w / d),N,Zurich
Sachbearbeiter Finanz- und Rechnungswesen 50 - 60%,dynawell ag,Bassersdorf,Officer Finance and Accounting 50 - 60%,N,Zurich
Transport-Begleiter ATB m/w (100%),Emil Egger AG,Bassersdorf ZH,Transport companion ATB m / w (100%),N,Zurich
Transportleiter Industrieumzüge m/w (100%),Emil Egger AG,Bassersdorf ZH,Transport conductor industrial facilities m / w (100%),N,Zurich
Personalfachfrau/-mann 100% mit Schwerpunkt Arbeitsrecht und Administration,Job Solution AG,Bezirk Bülach,Personal / -mann 100% with focus on labor and Administration,N,Zurich
"Marketing Specialist w/m (80 - 100%), Zürich",BUSINESS IT AG,Brüttisellen,"Marketing Specialist w / m (80 - 100%), Zurich",N,Zurich
Sachbearbeiter Auftragsabwicklung m/w (DE/FR/EN) 80-100%,mobit - mobilise your IT,Brüttisellen,Order processing clerk m / f (DE / FR / DE) 80-100%,N,Zurich
Betriebsleiter/in 100%,Activ Fitness AG,Buchs,Superintendent /% in 100,N,Sankt Gallen
Brand Consultant,Branders Group AG,CH 8001 Zürich,Brand Consultant,N,Zurich
Consultant,Publicis Communications Schweiz AG,CH 8001 Zürich,Consultant,N,Zurich
Consulting Director,Publicis Communications Schweiz AG,CH 8001 Zürich,Consulting Director,N,Zurich
Gästeberater-/ in temporär (70 - 100%),Zürich Tourismus,CH 8001 Zürich,Gästeberater- / in temporary (70 - 100%),N,Zurich
Geschäftsführer (w/m) 100%,,CH 8001 Zürich,Managing (w / m) 100%,N,Zurich
Junior Art Director,Publicis Communications Schweiz AG,CH 8001 Zürich,Junior Art Director,N,Zurich
Junior Restaurant Leitung 100%,Hiltl AG,CH 8001 Zürich,Junior Restaurant Manager 100%,N,Zurich
Lehrstelle als Restaurantfachfrau / -mann EFZ,,CH 8001 Zürich,Apprenticeship as a restaurant / -mann EFZ,N,Zurich
Lehrstelle als Restaurantfachfrau / -mann EFZ,,CH 8001 Zürich,Apprenticeship as a restaurant / -mann EFZ,N,Zurich
Online Projektleiter & Consultant (100%),,CH 8001 Zürich,Online Project Manager & Consultant (100%),N,Zurich
"PRAKTIKUM EVENT OPERATIONS SUPERVISOR (M/W), 100%",,CH 8001 Zürich,PRACTICAL EVENT OPERATIONS SUPERVISOR (M / W) 100%,N,Zurich
Projektleiter / Consultant,indema AG,CH 8001 Zürich,Project Manager / Consultant,N,Zurich
Restaurantfachmann/-frau EFZ,Hiltl AG,CH 8001 Zürich,Restaurant / -frau EFZ,N,Zurich
SCHNUPPERLEHRE HOTELFACHFRAU/-MANN EFZ,,CH 8001 Zürich,DISCOVERY TEACHING HOTEL / -mann EFZ,N,Zurich
SCHNUPPERLEHRE RESTAURATIONSFACHFRAU/-MANN EFZ,,CH 8001 Zürich,DISCOVERY TEACHING RESTORATION / -mann EFZ,N,Zurich
Senior Brand Designer,Branders Group AG,CH 8001 Zürich,Senior Brand Designer,N,Zurich
Senior Conceptual Designer TeamUBS,Publicis Communications Schweiz AG,CH 8001 Zürich,Senior Conceptual Designer TeamUBS,N,Zurich
Senior Consultant (digital),Publicis Communications Schweiz AG,CH 8001 Zürich,Senior Consultant (digital),N,Zurich
Senior Consultant (Social Media),Publicis Communications Schweiz AG,CH 8001 Zürich,Senior Consultant (Social Media),N,Zurich
Senior Frontend Consultant (m/f) 100%,,CH 8001 Zürich,Senior frontend Consultant (m / f) 100%,N,Zurich
Stv. Geschäftsführung Hiltl Badi 80 - 100%,Hiltl AG,CH 8001 Zürich,. Deputy Managing Hiltl Badi 80-100%,N,Zurich
"SUPERVISOR BARCHETTA PIAZZA (M/W), 100%",,CH 8001 Zürich,SUPERVISOR VIA BARCHETTA (M / W) 100%,N,Zurich
Windows 10 Client Engineer/Consultant,,CH 8001 Zürich,Windows 10 Client Engineer / Consultant,N,Zurich
Betriebspraktikum,econcept AG,CH 8002 Zürich,Operating experience,N,Zurich
Cruise Consultant,Cruisetour AG,CH 8002 Zürich,Cruise Consultant,N,Zurich
Praktikant Sales & Marketing / Administration (m/w),Pure Foods AG,CH 8002 Zürich,Trainee Sales & Marketing / Administration (m / w),N,Zurich
Praktikum Cruise Consultant Trainee,Cruisetour AG,CH 8002 Zürich,Internship Cruise Consultant Trainee,N,Zurich
SEO Strategist / Experte (80-100%),SEMSEA Suchmaschinenmarketing AG,CH 8002 Zürich,SEO Strategist / Expert (80-100%),N,Zurich
Stv. Restaurantleitung (100%),urban food culture GmbH,CH 8002 Zürich,Subst. Restaurant conduit (100%),N,Zurich
Business Development Representative (DACH),Avrios International AG,CH 8003 Zürich,Business Development Representative (DACH),N,Zurich
Business Development Representative (DACH),Avrios International AG,CH 8003 Zürich,Business Development Representative (DACH),N,Zurich
Business Development Representative (Italy),Avrios International AG,CH 8003 Zürich,Business Development Representative (Italy),N,Zurich
Director Operations Digital Solutions,snowflake productions gmbh,CH 8003 Zürich,Director Operations Digital Solutions,N,Zurich
Director/VP of Product,Avrios International AG,CH 8003 Zürich,Director / VP of Product,N,Zurich
Product Designer (UX & UI design) for SaaS platform,Avrios International AG,CH 8003 Zürich,Product Designer (UX & UI design) for SaaS platform,N,Zurich
Product Manager for SaaS Platform,Avrios International AG,CH 8003 Zürich,Product Manager for SaaS Platform,N,Zurich
