Category,Description,Employer,Location,Multiple,State,Translation
IT,Senior DevOps Engineer,Erni Suisse SA,Zürich / Bern,Y,Bern,Senior DevOps Engineer
IT,Senior Embedded Software Engineer C++,ERNI Schweiz AG,Zürich / Bern,Y,Bern,Senior Embedded Software Engineer C ++
IT,Senior Test Automation Engineer,Erni Suisse SA,Zürich / Bern,Y,Bern,Senior Test Automation Engineer
IT,Software Architect,Erni Suisse SA,Zürich / Bern,Y,Bern,software Architect
IT,Software Engineer Java,Erni Suisse SA,Zürich / Bern,Y,Bern,Java Software Engineer
IT,Test Automation Engineer,ERNI Schweiz AG,Zürich / Bern,Y,Bern,Test Automation Engineer
IT,(Senior) Consultant SAP BI / SAP Advanced Analytics (80-100%),emineo AG,Zürich oder Bern,Y,Bern,(Senior) Consultant SAP BI / SAP Advanced Analytics (80-100%)
IT,(Senior) Consultant SAP PPM (80-100%),emineo AG,Zürich oder Bern,Y,Bern,(Senior) Consultant SAP PPM (80-100%)
IT,Agile Software Engineer - Applications,RUAG,Zürich oder Bern,Y,Bern,Agile Software Engineer - Applications
IT,Consultant Digital Business,Thoma & Partner Management Consulting AG,Zürich oder Bern,Y,Bern,Consultant Digital Business
IT,ICT Architect 80% bis 100%,Swisscom (Schweiz) AG,Zürich oder Bern,Y,Bern,ICT Architect 80% to 100%
IT,Junior / Professional Fullstack Engineer (80-100%),emineo AG,Zürich oder Bern,Y,Bern,Junior / Professional Full Stack Engineer (80-100%)
IT,PL/SQL Software Engineer Oracle 80% bis 100%,Swisscom (Schweiz) AG,Zürich oder Bern,Y,Bern,PL / SQL Software Engineer Oracle 80% to 100%
IT,Senior Fullstack Engineer (80-100%),emineo AG,Zürich oder Bern,Y,Bern,Senior Full Stack Engineer (80-100%)
IT,Senior Security Engineer 80% bis 100%,Swisscom (Schweiz) AG,Zürich oder Bern,Y,Bern,Senior Engineer Security 80% to 100%
IT,Senior Software Engineer (80-100%),emineo AG,Zürich oder Bern,Y,Bern,Senior Software Engineer (80-100%)
IT,Software-Architekt (80-100%),emineo AG,Zürich oder Bern,Y,Bern,Software Architect (80-100%)
IT,Trainee ICT 100%,Swisscom (Schweiz) AG,Zürich oder Bern,Y,Bern,Trainee ICT 100%
IT,Senior SAP Technology Consultant 80% bis 100%,Swisscom (Schweiz) AG,Zürich oder Bern-Woblaufen,Y,Bern,Senior SAP Technology Consultant 80% to 100%
IT,(Senior) SAP Technology Consultant 80% bis 100%,Swisscom (Schweiz) AG,Zürich oder Bern-Worblaufen,Y,Bern,(Senior) SAP Technology Consultant 80% to 100%
IT,Senior Security Engineer 80% bis 100%,Swisscom (Schweiz) AG,Zurich or Bern,Y,Bern,Senior Engineer Security 80% to 100%
IT,Praktikant/in Software Engineering,AdNovum Informatik AG,"Zürich, Bern",Y,Bern,Intern / in Software Engineering
IT,Senior IAM Engineer,AdNovum Informatik AG,"Zürich, Bern Lausanne",Y,Bern,Senior IAM Engineer
IT,Java Architect,ELCA Informatik AG,"Zurich, Bern or Basel",Y,Bern,Java Architect
IT,Java full stack Developer / Senior Java full stack Developer,ELCA Informatik AG,"Zurich, Bern or Basel",Y,Bern,Java full stack Developer / Senior Java Developer full stack
IT,Web Developer (Angular),ELCA Informatik AG,"Zurich, Bern or Basel",Y,Bern,Web Developer (Angular)
IT,Senior Business Analyst,ELCA Informatik AG,"Zürich, Bern or Basel",Y,Bern,Senior Business Analyst
IT,Principal Consultant Enterprise Architect,Erni Suisse SA,Zürich/Bern,Y,Bern,Principal Consultant Enterprise Architect
IT,Senior Embedded Software Engineer C++,Erni Suisse SA,Zürich/Bern,Y,Bern,Senior Embedded Software Engineer C ++
IT,Software Engineer Java,ERNI Schweiz AG,Zürich/Bern,Y,Bern,Java Software Engineer
IT,Test Automation Engineer,Erni Suisse SA,Zürich/Bern,Y,Bern,Test Automation Engineer
IT,Infrastructure Security Engineer,Swatch Group,2501 Biel/Bienne,N,Bern,Infrastructure Security Engineer
IT,Regional Information Security Officer,Swatch Group,2501 Biel/Bienne,N,Bern,Regional Information Security Officer
IT,SAP Senior Business Analyst CS,Swatch Group,2501 Biel/Bienne,N,Bern,SAP Senior Business Analyst CS
IT,Senior SAP Material Master Data Manager,Swatch Group,2501 Biel/Bienne,N,Bern,Senior SAP Material Master Data Manager
IT,Software Engineers C/C++,libC Technologies SA,3003 Berne,N,Bern,Software Engineers C / C ++
IT,"C#/.NET Applikationsentwickler (w/m), 80-100%",Mathys & Scheitlin AG,3018 Bern,N,Bern,"C # /. NET application developer (w / m), 80-100%"
IT,"C#/.NET Software Engineer (w/m), 80-100%",Mathys & Scheitlin AG,3018 Bern,N,Bern,"C # /. NET Software Engineer (m / f), 80-100%"
IT,Verantwortungsvollen MS SQL-Datenbank Spezialisten (m/w),Mathys & Scheitlin AG,3018 Bern,N,Bern,Responsible MS SQL database specialists (m / w)
IT,"ABACUS BERATER DL, PRODUKTION SCHÖNBÜHL (W/M) 80-100 %",Axept Business Software AG,3322 Bern,N,Bern,"ABACUS BERATER DL, PRODUCTION SCHÖNBÜHL (W / M) 80-100%"
IT,Software-Entwickler/-in C# (Aarau),GeoWerkstatt GmbH,Aarau,N,Aargau,Software Developer / -in C # (Aarau)
IT,Network/System-Engineer 100% (w/m),MST Systemtechnik AG,Belp,N,Bern,Network / System Engineer 100% (w / w)
IT,.NET Software Architect,Akros AG,Bern,N,Bern,.NET Software Architect
IT,(Senior) Business Analyst / Requirements Engineer m/w 60 - 100%,e3 AG,Bern,N,Bern,(Senior) Business Analyst / Requirements Engineer m / w 60 to 100%
IT,(Senior) Functional Consultant Dynamics 365 FO (AX),ELCA Informatik AG,Bern,N,Bern,(Senior) Consultant Functional Dynamics 365 FO (AX)
IT,(Senior) ICT Architekt/in (m/w) 80-100%,Ironforge Consulting AG,Bern,N,Bern,(Senior) ICT an architect / in (m / w) 80-100%
IT,Account Manager / Sales Cyber Security 100%,United Security Providers AG,Bern,N,Bern,Account Manager / Sales Cyber ​​Security 100%
IT,Analytics Data Quality Manager (w/m),PostFinance,Bern,N,Bern,Analytics Data Quality Manager (m / f)
IT,Android Software-Ingenieur,ti&m AG,Bern,N,Bern,Android Software Engineer
IT,Application Manager Senior,NoData,Bern,N,Bern,Application Manager Senior
IT,Applikation Engineer,Harvey Nash AG,Bern,N,Bern,application Engineer
IT,Applikationsentwickler Fullstack oder Backend 80-100% (m/w/d),Hays (Schweiz) AG,Bern,N,Bern,Application developers full stack or backend 80-100% (w / w / d)
IT,ApplikationsentwicklerIn 80-100%,Wistar Informatik AG,Bern,N,Bern,ApplikationsentwicklerIn 80-100%
IT,ApplikationsentwicklerIn 80-100%,Wistar Informatik AG,Bern,N,Bern,ApplikationsentwicklerIn 80-100%
IT,ApplikationsentwicklerIn 80-100%,Wistar Informatik AG,Bern,N,Bern,ApplikationsentwicklerIn 80-100%
IT,ApplikationsentwicklerIn 80-100%,Wistar Informatik AG,Bern,N,Bern,ApplikationsentwicklerIn 80-100%
IT,Backend Software Engineer,AdNovum Informatik AG,Bern,N,Bern,Backend Software Engineer
IT,"Berufsbildner Webentwicklung, UX Design m/w (80% - 100%)",ICT Berufsbildungscenter AG,Bern,N,Bern,"Vocational trainer web development, UX Design m / w (80% - 100%)"
IT,Big Data Software Engineer 80% bis 100%,Swisscom (Schweiz) AG,Bern,N,Bern,Big Data Software Engineer 80% to 100%
IT,Business Intelligence Consultant,ELCA Informatik AG,Bern,N,Bern,Business Intelligence Consultant
IT,Business Process Specialist Stammdaten SAP MDG (m/w),Die Schweizerische Post,Bern,N,Bern,Business Process Specialist Master Data SAP MDG (m / f)
IT,Camunda BPM Consultant,UMB AG,Bern,N,Bern,Camunda BPM Consultant
IT,Cloud Data Architect mit einem Flair für AI,ti&m AG,Bern,N,Bern,Cloud Data Architect with a flair for AI
IT,Consultant (m/w/d) Enterprise Architecture Management,MID GmbH,Bern,N,Bern,Consultant (m / w / d) Enterprise Architecture Management
IT,Consultant UX / Designer,ERNI Schweiz AG,Bern,N,Bern,Consultant UX / designer
IT,Consultant UX / Designer,Erni Suisse SA,Bern,N,Bern,Consultant UX / designer
IT,Controller und Projektleiter,"Urs Ledermann & Partner AG, Bern",Bern,N,Bern,Controller project and
IT,Customer Relationship Manager (80%),Feusi Bildungszentrum,Bern,N,Bern,Customer Relationship Manager (80%)
IT,Data Analyst,Comfone AG,Bern,N,Bern,Data analyst
IT,Data Engineer,ELCA Informatik AG,Bern,N,Bern,Data Engineer
IT,Data Scientist 80% bis 100%,Swisscom (Schweiz) AG,Bern,N,Bern,Data Scientist 80% to 100%
IT,Data Scientist Software Analytics 80% bis 100%,Swisscom (Schweiz) AG,Bern,N,Bern,Data Scientist Software Analytics 80% to 100%
IT,"Data-Analyst / Wissenschaftliche Assistenz, 80-100 %",Swisstransplant,Bern,N,Bern,"Data Analyst / Research assistance, 80-100%"
IT,Development Test Engineer 80 - 100% (m/w),Comlab AG,Bern,N,Bern,Development Test Engineer 80-100% (w / w)
IT,DevOps Security Engineer,AdNovum Informatik AG,Bern,N,Bern,DevOps Security Engineer
IT,EAI-/SOA-Experten,ti&m AG,Bern,N,Bern,EAI / SOA experts
IT,Embedded Software Engineer (m/w),adesso Schweiz AG,Bern,N,Bern,Embedded Software Engineer (m / f)
IT,Enterprise Security Architect (m/w),Die Schweizerische Post,Bern,N,Bern,Enterprise Security Architect (m / w)
IT,"Entwickler Microsoft Dynamics Business Central (w/m), 60 - 100%",fox data GmbH,Bern,N,Bern,"Developers Microsoft Dynamics Business Central (w / m), 60-100%"
IT,"Entwickler Microsoft Visual Studio (w/m), 60 - 100%",fox data GmbH,Bern,N,Bern,"Developers Microsoft Visual Studio (w / m), 60-100%"
IT,ERP Lead Developer / DevOps 80-100% (w/m),p3b AG,Bern,N,Bern,ERP Lead Developer / DevOps 80-100% (w / m)
IT,ERP Lead Developer / DevOps 80-100% (w/m),p3b AG,Bern,N,Bern,ERP Lead Developer / DevOps 80-100% (w / m)
IT,ERP-/CRM-/DYNAMICS-CONSULTANT (m/w),mühlemann IT-personal ag,Bern,N,Bern,ERP / CRM / DYNAMICS CONSULTANT (m / w)
IT,Escalation Manager Network Management 80% bis 100%,Swisscom (Schweiz) AG,Bern,N,Bern,Escalation Manager Network Management 80% to 100%
IT,ETL developer with focus on Oracle PL/SQL,ITech Consult AG,Bern,N,Bern,ETL developer with focus on Oracle PL / SQL
IT,"Fachspezialist/in Web, IT, GIS und Content 80%",Stiftung SchweizMobil,Bern,N,Bern,"Specialist / in Web, IT, GIS and content 80%"
IT,Frontend Software Engineer,AdNovum Informatik AG,Bern,N,Bern,Frontend Software Engineer
IT,Frontend Software Engineer,AdNovum Informatik AG,Bern,N,Bern,Frontend Software Engineer
IT,Full Stack Developer,Liip AG,Bern,N,Bern,Full Stack Developer
IT,Full Stack Web Engineer Java,Akros AG,Bern,N,Bern,Full Stack Web Engineer Java
IT,Fullstack EntwicklerIn 80 - 100% (m/w),Wistar Informatik AG,Bern,N,Bern,Full stack EntwicklerIn 80-100% (w / w)
IT,Fullstack Java Entwickler (m/w) 80-100% // AEB001,Softcom Technologies SA,Bern,N,Bern,Full Stack Java Developer (m / w) 80-100% // AEB001
IT,Fullstack NET Core C# Entwickler,NoData,Bern,N,Bern,Full Stack NET Core C # developers
IT,ICT Enterprise Architekt/-in für den Fokusbereich ERP und SAP,Die Schweizerische Post,Bern,N,Bern,ICT Enterprise Architect / -in the focus range ERP and SAP
IT,ICT Enterprise Architekt/-in für den Fokusbereich Logistics,Die Schweizerische Post,Bern,N,Bern,ICT Enterprise Architect / -in the focus range Logistics
IT,ICT Process Manager (w/m),Die Schweizerische Post,Bern,N,Bern,ICT Process Manager (m / f)
IT,ICT Quality Manager (Junior) (m/w),Die Schweizerische Post,Bern,N,Bern,ICT Quality Manager (Junior) (m / f)
IT,INHOUSE ICT SECURITY CONSULTANT (m/w),mühlemann IT-personal ag,Bern,N,Bern,INHOUSE ICT security consultant (m / f)
IT,IPX Signalling Engineer 100%,Comfone AG,Bern,N,Bern,IPX Signaling Engineer 100%
IT,IT Architekt,e3 ag,Bern,N,Bern,IT architect
IT,"IT Audit Associate, Digital Risk & Process Analytics- Trade, Industry and Services - Bern",PwC,Bern,N,Bern,"IT Audit Associate, Digital Risk & Process Analytics Trade, Industry and Services - Bern"
IT,IT Business Analyst - Bern (m/w),yellowshark AG,Bern,N,Bern,IT Business Analyst - Bern (m / f)
IT,IT Projekt Manager Datenaustausch (m/w) 100%,yellowshark AG,Bern,N,Bern,IT Project Manager Data Exchange (m / w) 100%
IT,IT Security Consultant,e3 ag,Bern,N,Bern,IT Security Consultant
IT,Java Architect w/m,NoData,Bern,N,Bern,Java Architect w / m
IT,Java Developer,Sopra Steria AG,Bern,N,Bern,Java Developer
IT,Java Entwickler Wartung und Application Management (m/w),adesso Schweiz AG,Bern,N,Bern,Java developers Maintenance and Application Management (m / f)
IT,Java Software Architect,Akros AG,Bern,N,Bern,Java Software Architect
IT,Junior Business Solutions Developer,ELCA Informatik AG,Bern,N,Bern,Junior Business Solutions Developer
IT,Junior Radio Network Engineer,ENKOM,Bern,N,Bern,Junior Radio Network Engineer
IT,Junior Radio Network Engineer 100%,NoData,Bern,N,Bern,Junior Radio Network Engineer 100%
IT,Junior/Mittelstufe/Senior Radio Network Engineer,cirrus44 GmbH,Bern,N,Bern,Junior / Intermediate / Senior Radio Network Engineer
IT,Junior/Mittelstufe/Senior Radio Network Engineer,cirrus44 GmbH,Bern,N,Bern,Junior / Intermediate / Senior Radio Network Engineer
IT,Lead Expert Java,ERNI Schweiz AG,Bern,N,Bern,Lead Expert Java
IT,Lead Expert Java,Erni Suisse SA,Bern,N,Bern,Lead Expert Java
IT,Lead Expert Java,ERNI Schweiz AG,Bern,N,Bern,Lead Expert Java
IT,Linux System Engineer 80 bis 100%,United Security Providers AG,Bern,N,Bern,Linux System Engineer 80 to 100%
IT,Microsoft Datawarehouse Consultant (m/w) - BI / DWH,NoData,Bern,N,Bern,Microsoft Data Warehouse Consultant (m / f) - BI / DWH
IT,Mitarbeiter Fieldservice (m/w) 100%,Alteco Informatik AG,Bern,N,Bern,Staff Field Service (m / w) 100%
IT,Network Security Operator (Junior) 60 bis 100%,United Security Providers AG,Bern,N,Bern,Security Network Operator (Junior) 60 to 100%
IT,Network Support - LAN/WAN,RM IT Professional Resources AG,Bern,N,Bern,Network Support - LAN / WAN
IT,PHP Developer,Liip AG,Bern,N,Bern,PHP Developer
IT,Platform Engineer Container Technologies - Bereich Digital & Innovation (m/w),adesso Schweiz AG,Bern,N,Bern,Platform Engineer Container Technologies - the Digital & Innovation (m / f)
IT,Product Owner Integration (w/m),Die Schweizerische Post,Bern,N,Bern,Product Owner Integration (f / m)
IT,Product-Manager IT und Teamleiter (fachlich),"Urs Ledermann & Partner AG, Bern",Bern,N,Bern,Product Manager IT and team leader (technical)
IT,Professional Embedded C/C++ Entwickler/in,Noser Engineering AG,Bern,N,Bern,Professional Embedded C / C ++ Developer / in
IT,Professional Software Engineer C#/.NET,Noser Engineering AG,Bern,N,Bern,Professional NET Software Engineer C # /.
IT,Professional Software Engineer in Java/Web-Applikationen,Noser Engineering AG,Bern,N,Bern,Professional Software Engineer in Java / Web applications
IT,Professional Software Engineer Mobile,Noser Engineering AG,Bern,N,Bern,Professional Software Engineer Mobile
IT,Professional Web Frontend Entwickler/in,Noser Engineering AG,Bern,N,Bern,Professional Web Front End Developer / in
IT,Programmierer oder Junior-Analyst quantitative Aktienbewertungsmodelle (m/w) 80 - 100 %,Valiant Bank AG,Bern,N,Bern,Junior programmer or analyst quantitative stock valuation models (m / w) 80-100%
IT,Projektleiter Microsoft Dynamics Business Central (w/m),fox data GmbH,Bern,N,Bern,Project Manager Microsoft Dynamics Business Central (w / m)
IT,Projektleiter/in Public 80-100%,AKROS AG,Bern,N,Bern,Project Manager / Public in 80-100%
IT,React Developer,Comfone AG,Bern,N,Bern,React Developer
IT,ReactJS Entwickler,Pro Informatik GmbH,Bern,N,Bern,ReactJS developer
IT,Release- und Testmanager (w/m) 80-100%,p3b ag,Bern,N,Bern,Release and Test Manager (w / w) 80-100%
IT,Requirements Engineer,AdNovum Informatik AG,Bern,N,Bern,Requirements Engineer
IT,Requirements Engineer (m/w/d) 80-100%,Identitas AG,Bern,N,Bern,Requirements Engineer (m / w / d) 80-100%
IT,SAP Entwickler / Developer (w/m/d),itelligence AG,Bern,N,Bern,SAP developer / developer (w / m / d)
IT,SAP Solution Manager Spezialist,ITech Consult AG,Bern,N,Bern,SAP Solution Manager Specialist
IT,Scrum Master (m/w),Die Schweizerische Post,Bern,N,Bern,Scrum Master (m / w)
IT,Semantic Web Consultant,Trivadis AG,Bern,N,Bern,Semantic Web Consultant
IT,Semantic Web Consultant,NoData,Bern,N,Bern,Semantic Web Consultant
IT,Senior Application Engineer JAVA,NoData,Bern,N,Bern,Senior Application Engineer JAVA
IT,Senior Applikations Architekt,NoData,Bern,N,Bern,Senior Application Architect
IT,Senior Architekt,ti&m AG,Bern,N,Bern,Senior architect
IT,Senior Enterprise Architect / Solution Architect (80-100%),NoData,Bern,N,Bern,Senior Enterprise Architect / Solution Architect (80-100%)
IT,Senior Fullstack SW Developer (m/w) - Projekteinsatz,yellowshark,Bern,N,Bern,Senior Full Stack SW Developer (m / f) - project work
IT,Senior Java Entwickler (m/w) 100%,JOB PARTNER AG,Bern,N,Bern,Senior Java Developer (m / w) 100%
IT,Senior Network Engineer 100 %,NoData,Bern,N,Bern,Senior Network Engineer 100%
IT,Senior NLP Data Scientist,ELCA Informatik AG,Bern,N,Bern,Senior Data Scientist NLP
IT,Senior Projektleiter,Erni Suisse SA,Bern,N,Bern,Senior project Manager
IT,Senior Service Manager KWP,Kanton Bern,Bern,N,Bern,Senior Service Manager KWP
IT,"Senior Software Architect, Requirements Engineer .NET und C#",Noser Engineering AG,Bern,N,Bern,"Senior Software Architect, Requirements Engineer .NET and C #"
IT,Senior Software Architekt (m/w) 80-100% // AEB002,Softcom Technologies SA,Bern,N,Bern,Senior Software Architect (m / w) 80-100% // AEB002
IT,Senior Software Developer Java (m/w),Bedag Informatik AG,Bern,N,Bern,Senior Software Developer Java (m / w)
IT,Senior Software Engineer - Web Systems,Unic AG,Bern,N,Bern,Senior Software Engineer - Web Systems
IT,Senior Software Engineer (m/f) @ IBM CIC,IBM Client Innovation Center Switzerland,Bern,N,Bern,Engineer (m / f) @ IBM CIC Senior Software
IT,Senior Software Engineer (m/f) @ IBM CIC,NoData,BERN,N,Bern,Engineer (m / f) @ IBM CIC Senior Software
IT,Senior Software Engineer (w/m) in Bern 80-100%,Puzzle ITC GmbH,Bern,N,Bern,Senior Software Engineer (m / f) in Bern from 80 to 100%
IT,Senior Software Engineer 80 bis 100%,United Security Providers AG,Bern,N,Bern,Senior Software Engineer 80 to 100%
IT,Senior Software Engineer Java,ERNI Schweiz AG,Bern,N,Bern,Senior Software Engineer Java
IT,Senior Software Engineer Java,Erni Suisse SA,Bern,N,Bern,Senior Software Engineer Java
IT,Senior Software Engineer JVM,Unic AG,Bern,N,Bern,Senior Software Engineer JVM
IT,Senior Software-Ingenieur Java,ti&m AG,Bern,N,Bern,Senior Software Engineer Java
IT,Senior Software-Ingenieur Mobile,ti&m AG,Bern,N,Bern,Senior Software Engineer Mobile
IT,Senior Software-Ingenieur Web-Front-end,ti&m AG,Bern,N,Bern,Senior Software Engineer Web front-end
IT,Senior Software-Ingenieur/in für Testautomatisierung (80-100%),bbv Software Services AG,Bern,N,Bern,Senior Software Engineer / in for test automation (80-100%)
IT,SENIOR SYSTEM ENGINEER AZURE (m/w),mühlemann IT-personal ag,Bern,N,Bern,SENIOR SYSTEM ENGINEER AZURE (m / w)
IT,Senior Technical Consultant (m/w) 100%,yellowshark AG,Bern,N,Bern,Senior Technical Consultant (m / w) 100%
IT,Senior Technology Consultant SAP Basis 80% bis 100%,Swisscom (Schweiz) AG,Bern,N,Bern,Senior Technology Consultant SAP Basis 80% to 100%
IT,Senior Testmanager SAP,NoData,Bern,N,Bern,Senior Test Manager SAP
IT,Senior UX Designer,AdNovum Informatik AG,Bern,N,Bern,Senior UX Designer
IT,Service Manager GEVER-System,Kanton Bern,Bern,N,Bern,Service Manager GEVER System
IT,Software Architect,AdNovum Informatik AG,Bern,N,Bern,software Architect
IT,Software Architect 80 bis 100%,United Security Providers AG,Bern,N,Bern,Software Architect 80 to 100%
IT,Software Architect JEE,Akros AG,Bern,N,Bern,Software Architect JEE
IT,Software Architekt für Cloud & IoT (m/w),Noser Engineering AG,Bern,N,Bern,Software Architect for Cloud & IoT (m / f)
IT,Software Developer (m/w),Bedag Informatik AG,Bern,N,Bern,Software Developer (m / f)
IT,Software Engineer,AdNovum Informatik AG,Bern,N,Bern,software Engineer
