Currency,Pricing,Number of rooms,Appt Size,Address,Place,Kanton,Region,Language,Secondary
CHF,870,2,33,"Via alle Fontane 9, 6963 Pregassona",Pregassona,Ticino,South,Italian,None
CHF,890,1.5,0,"Via Boschina 19, 6963 Pregassona",Pregassona,Ticino,South,Italian,None
CHF,900,1.5,30,"Via Roncobello 12, 6963 Pregassona",Pregassona,Ticino,South,Italian,None
CHF,900,1,29,6963 Pregassona,Pregassona,Ticino,South,Italian,None
CHF,1120,1.5,34,"Viale Cassone 5, 6963 Pregassona",Pregassona,Ticino,South,Italian,None
CHF,1200,2,0,"Via delle Rose 12, 6963 Pregassona",Pregassona,Ticino,South,Italian,None
CHF,1430,2,0,"Via Boschina 19 Pregassona, 6963 Pregassona",Pregassona,Ticino,South,Italian,None
CHF,1585,2,0,6963 Pregassona,Pregassona,Ticino,South,Italian,None
CHF,1120,1,0,"Via alle Cantine, 6862 Rancate",Rancate,Ticino,South,Italian,None
CHF,1450,1.5,0,"Via alle Cantine, 6862 Rancate",Rancate,Ticino,South,Italian,None
CHF,1120,1,0,"Via alle Cantine, 6862 Rancate",Rancate,Ticino,South,Italian,None
CHF,1450,1.5,0,"Via alle Cantine, 6862 Rancate",Rancate,Ticino,South,Italian,None
CHF,600,2,35,"Via Cantonale 24, 6802 Rivera",Rivera,Ticino,South,Italian,None
CHF,600,2,35,"Via Cantonale 24, 6802 Rivera",Rivera,Ticino,South,Italian,None
CHF,1600,2,65,6977 Ruvigliana,Ruvigliana,Ticino,South,Italian,None
CHF,1800,2,62,6977 Ruvigliana,Ruvigliana,Ticino,South,Italian,None
CHF,1600,2,65,6977 Ruvigliana,Ruvigliana,Ticino,South,Italian,None
CHF,1800,2,62,6977 Ruvigliana,Ruvigliana,Ticino,South,Italian,None
CHF,750,1,25,"Via Emilio Maraini 21, 6942 Savosa",Savosa,Ticino,South,Italian,None
CHF,900,1.5,0,"Via San Gottardo 137, 6942 Savosa",Savosa,Ticino,South,Italian,None
CHF,750,1,25,"Via Emilio Maraini 21, 6942 Savosa",Savosa,Ticino,South,Italian,None
CHF,900,1.5,0,"Via San Gottardo 137, 6942 Savosa",Savosa,Ticino,South,Italian,None
CHF,650,2,0,"Via Cantonale 37, 6714 Semione",Semione,Ticino,South,Italian,None
CHF,650,2,0,"Via Cantonale 37, 6714 Semione",Semione,Ticino,South,Italian,None
CHF,1200,1.5,33,6924 Sorengo,Sorengo,Ticino,South,Italian,None
CHF,1200,1.5,33,6924 Sorengo,Sorengo,Ticino,South,Italian,None
CHF,600,1.5,0,"Via Bagni 18, 6855 Stabio",Stabio,Ticino,South,Italian,None
CHF,770,1.5,35,"via Santa Margherita 5, 6855 Stabio",Stabio,Ticino,South,Italian,None
CHF,900,1.5,0,"via giulia 43, 6855 Stabio",Stabio,Ticino,South,Italian,None
CHF,600,1.5,0,"Via Bagni 18, 6855 Stabio",Stabio,Ticino,South,Italian,None
CHF,770,1.5,35,"via Santa Margherita 5, 6855 Stabio",Stabio,Ticino,South,Italian,None
CHF,900,1.5,0,"via giulia 43, 6855 Stabio",Stabio,Ticino,South,Italian,None
CHF,900,1.5,40,"Via al Giardino 6, 6598 Tenero",Tenero,Ticino,South,Italian,None
CHF,900,1.5,40,"Via al Giardino 6, 6598 Tenero",Tenero,Ticino,South,Italian,None
CHF,1180,2,47,"Via Santi Orione Guanella 8, 6950 Tesserete",Tesserete,Ticino,South,Italian,None
CHF,1180,2,47,"Via Santi Orione Guanella 8, 6950 Tesserete",Tesserete,Ticino,South,Italian,None
CHF,500,1,28,6833 Vacallo,Vacallo,Ticino,South,Italian,None
CHF,590,1.5,27,"Via Francesco Chiesa 2, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,740,1.5,0,"Via della Breggia, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,500,1,28,6833 Vacallo,Vacallo,Ticino,South,Italian,None
CHF,590,1.5,27,"Via Francesco Chiesa 2, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,740,1.5,0,"Via della Breggia, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,800,1.5,0,"Vicolo Molino Nuovo, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,890,2,0,"Via Bellinzona 9, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,890,1.5,45,6833 Vacallo,Vacallo,Ticino,South,Italian,None
CHF,950,1.5,0,"VIA MERCOLE 6, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,1210,2,0,"Via Bellinzona 8, Vacallo, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,800,1.5,0,"Vicolo Molino Nuovo, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,890,2,0,"Via Bellinzona 9, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,890,1.5,45,6833 Vacallo,Vacallo,Ticino,South,Italian,None
CHF,950,1.5,0,"VIA MERCOLE 6, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,1210,2,0,"Via Bellinzona 8, Vacallo, 6833 Vacallo",Vacallo,Ticino,South,Italian,None
CHF,750,1,30,"Nucleo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,850,1,30,"Nucleo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,900,1.5,52,"Nucleo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,1100,2,60,"Palazzo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,750,1,30,"Nucleo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,850,1,30,"Nucleo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,900,1.5,52,"Nucleo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,1100,2,60,"Palazzo, 6655 Verdasio",Verdasio,Ticino,South,Italian,None
CHF,620,1.5,17,"via Malombra 2, 6943 Vezia",Vezia,Ticino,South,Italian,None
CHF,800,1.5,32,"Via Borromini 10, 6943 Vezia",Vezia,Ticino,South,Italian,None
CHF,1950,2,100,"Via Kosciuszko 4, 6943 Vezia",Vezia,Ticino,South,Italian,None
CHF,2000,2,90,6943 Vezia,Vezia,Ticino,South,Italian,None
CHF,620,1.5,17,"via Malombra 2, 6943 Vezia",Vezia,Ticino,South,Italian,None
CHF,800,1.5,32,"Via Borromini 10, 6943 Vezia",Vezia,Ticino,South,Italian,None
CHF,1950,2,100,"Via Kosciuszko 4, 6943 Vezia",Vezia,Ticino,South,Italian,None
CHF,2000,2,90,6943 Vezia,Vezia,Ticino,South,Italian,None
CHF,680,1.5,0,"Via Luigi Taddei 15, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,875,1,36,"Via la Santa 9, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,950,1.5,41,"Via Crocetta 25, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,980,1.5,31,"Via la Santa 16, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,1000,1,0,"Via Pedemonte 2, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,1090,1.5,38,"Via alla Chiesa 17, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,680,1.5,0,6962 Viganello,Viganello,Ticino,South,Italian,None
CHF,875,1,36,"Via Luigi Taddei 15, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,950,1.5,41,"Via la Santa 9, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,980,1.5,31,"Via Crocetta 25, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,1000,1,0,"Via la Santa 16, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,1090,1.5,38,"Via Pedemonte 2, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,1250,1.5,43,"Via alla Chiesa 17, 6962 Viganello",Viganello,Ticino,South,Italian,None
CHF,760,1.5,28,6826 Riva San Vitale,Vitale,Ticino,South,Italian,None
CHF,760,1.5,28,6826 Riva San Vitale,Vitale,Ticino,South,Italian,None
CHF,910,1.5,34,"Axenstrasse 2, 6454 Flüelen",Flüelen,Uri,Central,German,None
CHF,910,1.5,34,"Axenstrasse 2, 6454 Flüelen",Flüelen,Uri,Central,German,None
CHF,695,1,22,"Gotthardstrasse, 6487 Göschenen",Göschenen,Uri,Central,German,None
CHF,695,1,22,"Gotthardstrasse, 6487 Göschenen",Göschenen,Uri,Central,German,None
CHF,1450,2,0,"route de Blignou 41, 1966 Blignoud (Ayent)",Blignoud (Ayent),Valais,South,French,German
CHF,650,1,45,"route de Blignou 41, 1966 Blignoud (Ayent)",Blignoud (Ayent),Valais,South,French,German
CHF,695,1.5,0,"Rue de la Sainte-Famille 1, 1966 Fortunau (Ayent)",Fortunau (Ayent),Valais,South,French,German
CHF,695,1.5,0,"Rue de la Sainte-Famille 1, 1966 Fortunau (Ayent)",Fortunau (Ayent),Valais,South,French,German
CHF,1190,2,60,"Grandchamps 23, 1971 Champlan (Grimisuat)",Champlan (Grimisuat),Valais,South,French,German
CHF,800,1.5,40,"Grandchamps 23, 1971 Champlan (Grimisuat)",Champlan (Grimisuat),Valais,South,French,German
CHF,640,2,0,"Grand-Roc 1972 Anzère, 1972 Anzère",Anzère,Valais,South,French,German
CHF,650,2,0,"Chemin des Mayens 3, 1972 Anzère",Anzère,Valais,South,French,German
CHF,640,2,0,"Grand-Roc 1972 Anzère, 1972 Anzère",Anzère,Valais,South,French,German
CHF,650,2,0,"Chemin des Mayens 3, 1972 Anzère",Anzère,Valais,South,French,German
CHF,700,1,32,"Rue des Iles 45 F, 1994 Aproz (Nendaz)",Aproz (Nendaz),Valais,South,French,German
CHF,700,1,32,"Rue des Iles 45 F, 1994 Aproz (Nendaz)",Aproz (Nendaz),Valais,South,French,German
CHF,800,1,32,"Rue des Epetys 3, 1957 Ardon",Ardon,Valais,South,French,German
CHF,890,1.5,40,"Rue des Vignettes 17, 1957 Ardon",Ardon,Valais,South,French,German
CHF,1010,1,52,"Billionnaires 6, 1957 Ardon",Ardon,Valais,South,French,German
CHF,800,1,32,"Rue des Epetys 3, 1957 Ardon",Ardon,Valais,South,French,German
CHF,890,1.5,40,"Rue des Vignettes 17, 1957 Ardon",Ardon,Valais,South,French,German
CHF,1010,1,52,"Billionnaires 6, 1957 Ardon",Ardon,Valais,South,French,German
CHF,560,1.5,0,"Route du Paradis 32, 1967 Bramois",Bramois,Valais,South,French,German
CHF,560,1.5,0,"Route du Paradis 32, 1967 Bramois",Bramois,Valais,South,French,German
CHF,700,1.5,0,"Promenade de la Borgne 2, 1967 Bramois",Bramois,Valais,South,French,German
CHF,850,1.5,0,"Route des Orgues 2B, 1967 Bramois",Bramois,Valais,South,French,German
CHF,560,1.5,0,"Route du Paradis 32, 1967 Bramois",Bramois,Valais,South,French,German
CHF,560,1.5,0,"Route du Paradis 32, 1967 Bramois",Bramois,Valais,South,French,German
CHF,700,1.5,0,"Promenade de la Borgne 2, 1967 Bramois",Bramois,Valais,South,French,German
CHF,850,1.5,0,"Route des Orgues 2B, 1967 Bramois",Bramois,Valais,South,French,German
CHF,1305,2,45,"Chemin de la Source 3, 1955 Chamoson",Chamoson,Valais,South,French,German
CHF,600,1,40,"Chemin de la Source 3, 1955 Chamoson",Chamoson,Valais,South,French,German
CHF,600,1,40,"Rue du Village 36, 1874 Champéry",Champéry,Valais,South,French,German
CHF,880,1.5,33,"Ancienne route du Grand Paradis 14, 1874 Champéry",Champéry,Valais,South,French,German
CHF,880,1.5,33,"Rue du Village 36, 1874 Champéry",Champéry,Valais,South,French,German
CHF,1190,2,60,"Ancienne route du Grand Paradis 14, 1874 Champéry",Champéry,Valais,South,French,German
CHF,1050,1,0,"Rue du Pré Raye 21 B, 1868 Collombey",Collombey,Valais,South,French,German
CHF,1050,1,0,"Rue du Pré Raye 21 B, 1868 Collombey",Collombey,Valais,South,French,German
CHF,650,1,0,"Rue Centrale 40, 1964 Conthey",Conthey,Valais,South,French,German
CHF,760,1,0,"Rue des Primevères 6, 1964 Conthey",Conthey,Valais,South,French,German
CHF,780,1,24,"Primevères 6, 1964 Conthey",Conthey,Valais,South,French,German
CHF,1106,2,50,"Avenue de la Gare 11, 1964 Conthey",Conthey,Valais,South,French,German
CHF,650,1,0,"Rue Centrale 40, 1964 Conthey",Conthey,Valais,South,French,German
CHF,760,1,0,"Rue des Primevères 6, 1964 Conthey",Conthey,Valais,South,French,German
CHF,780,1,24,"Primevères 6, 1964 Conthey",Conthey,Valais,South,French,German
CHF,1106,2,50,"Avenue de la Gare 11, 1964 Conthey",Conthey,Valais,South,French,German
CHF,960,2,60,"Rue des Tsintres, 3963 Crans-Montana",Crans-Montana,Valais,South,French,German
CHF,1100,1.5,25,"Edelweilss, 3963 Crans-Montana",Crans-Montana,Valais,South,French,German
CHF,1500,1,28,"Touristique, 3963 Crans-Montana",Crans-Montana,Valais,South,French,German
CHF,960,2,60,"Rue des Tsintres, 3963 Crans-Montana",Crans-Montana,Valais,South,French,German
CHF,1100,1.5,25,"Edelweilss, 3963 Crans-Montana",Crans-Montana,Valais,South,French,German
CHF,1500,1,28,"Touristique, 3963 Crans-Montana",Crans-Montana,Valais,South,French,German
CHF,1090,2,55,"Chemin du Tunnel 1, 1873 Les Crosets",Les Crosets,Valais,South,French,German
CHF,1253,1.5,43,"Chemin du Tunnel 1, 1873 Les Crosets",Les Crosets,Valais,South,French,German
CHF,650,1.5,0,"Route de Scex-Riond 50, 1976 Erde",Erde,Valais,South,French,German
CHF,815,1.5,0,"Route de Scex-Riond 50, 1976 Erde",Erde,Valais,South,French,German
CHF,650,1.5,0,"Route de Scex-Riond 50, 1976 Erde",Erde,Valais,South,French,German
CHF,815,1.5,0,"Route de Scex-Riond 50, 1976 Erde",Erde,Valais,South,French,German
CHF,550,1,0,"Rue de Mazembre 80, 1926 Fully",Fully,Valais,South,French,German
CHF,550,1,0,"Rue de Mazembre 80, 1926 Fully",Fully,Valais,South,French,German
CHF,450,1,28,"Bahnhofstrasse 30, 3945 Gampel",Gampel,Valais,South,French,German
CHF,590,2,50,"Bahnhofstrasse 30, 3945 Gampel",Gampel,Valais,South,French,German
CHF,450,1,28,"Bahnhofstrasse 30, 3945 Gampel",Gampel,Valais,South,French,German
CHF,590,2,50,"Bahnhofstrasse 30, 3945 Gampel",Gampel,Valais,South,French,German
CHF,745,1,30,"Grandes-Maresches 90, 1920 Martigny",Martigny,Valais,South,French,German
CHF,745,1,0,"Avenue des Grandes-Maresches 90, 1920 Martigny",Martigny,Valais,South,French,German
CHF,850,1,45,"Rue du Leman 12, 1920 Martigny",Martigny,Valais,South,French,German
CHF,910,1,40,1920 Martigny,Martigny,Valais,South,French,German
CHF,1025,2,50,"Rue des Finettes 32, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1030,2,46,"Rue des Finettes 8, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1040,2,46,"Rue des Finettes 6, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1070,2,46,"Rue des Finettes 8, 1920 Martigny",Martigny,Valais,South,French,German
CHF,745,1,30,"Grandes-Maresches 90, 1920 Martigny",Martigny,Valais,South,French,German
CHF,745,1,0,"Avenue des Grandes-Maresches 90, 1920 Martigny",Martigny,Valais,South,French,German
CHF,850,1,45,"Rue du Leman 12, 1920 Martigny",Martigny,Valais,South,French,German
CHF,910,1,40,1920 Martigny,Martigny,Valais,South,French,German
CHF,1025,2,50,"Rue des Finettes 32, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1030,2,46,"Rue des Finettes 8, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1040,2,46,"Rue des Finettes 6, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1070,2,46,"Rue des Finettes 8, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1110,2,46,"Rue des Finettes 6, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1130,1,0,"Rue de la Grenette 6, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1150,2,64,"Avenue des Epineys 15, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1110,2,46,"Rue des Finettes 6, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1130,1,0,"Rue de la Grenette 6, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1150,2,64,"Avenue des Epineys 15, 1920 Martigny",Martigny,Valais,South,French,German
CHF,1150,2,55,"Rue Quartéry 14A, 1869 Massongex",Massongex,Valais,South,French,German
CHF,1150,2,55,"Rue Quartéry 14A, 1869 Massongex",Massongex,Valais,South,French,German
CHF,1200,2,59,3972 Miège,Miège,Valais,South,French,German
CHF,1200,2,59,3972 Miège,Miège,Valais,South,French,German
CHF,840,1.5,0,"Ch. des Semilles 23, 1870 Monthey",Monthey,Valais,South,French,German
CHF,840,1.5,0,"Ch. des Semilles 23, 1870 Monthey",Monthey,Valais,South,French,German
CHF,850,1,0,"Avenue de la Gare 6, 1870 Monthey",Monthey,Valais,South,French,German
CHF,860,1.5,39,"Avenue de l' Industrie 13, 1870 Monthey",Monthey,Valais,South,French,German
CHF,940,1.5,47,"Rue de Coppet 16, 1870 Monthey",Monthey,Valais,South,French,German
CHF,940,1.5,0,"Chemin des Semilles 17A, 1870 Monthey",Monthey,Valais,South,French,German
CHF,995,1.5,47,"Rue de Coppet 16, 1870 Monthey",Monthey,Valais,South,French,German
CHF,1000,1.5,41,1870 Monthey,Monthey,Valais,South,French,German
CHF,1060,2,45,"av. de l'Industrie 27a, 1870 Monthey",Monthey,Valais,South,French,German
CHF,1110,1.5,40,"Avenue de l'Europe 37, 1870 Monthey",Monthey,Valais,South,French,German
CHF,1300,2,64,"Rue du Closillon 11, 1870 Monthey",Monthey,Valais,South,French,German
CHF,850,1,0,"Avenue de la Gare 6, 1870 Monthey",Monthey,Valais,South,French,German
CHF,860,1.5,39,"Avenue de l' Industrie 13, 1870 Monthey",Monthey,Valais,South,French,German
CHF,940,1.5,47,"Rue de Coppet 16, 1870 Monthey",Monthey,Valais,South,French,German
CHF,940,1.5,0,"Chemin des Semilles 17A, 1870 Monthey",Monthey,Valais,South,French,German
CHF,995,1.5,47,"Rue de Coppet 16, 1870 Monthey",Monthey,Valais,South,French,German
CHF,1000,1.5,41,1870 Monthey,Monthey,Valais,South,French,German
CHF,1060,2,45,"av. de l'Industrie 27a, 1870 Monthey",Monthey,Valais,South,French,German
CHF,1110,1.5,40,"Avenue de l'Europe 37, 1870 Monthey",Monthey,Valais,South,French,German
CHF,1300,2,64,"Rue du Closillon 11, 1870 Monthey",Monthey,Valais,South,French,German
CHF,790,1,0,"Chemin du Milieu 1A, 1908 Riddes",Riddes,Valais,South,French,German
CHF,790,1,0,"Chemin du Milieu 1A, 1908 Riddes",Riddes,Valais,South,French,German
CHF,600,1,0,"Rue des Remparts 71, 1913 Saillon",Saillon,Valais,South,French,German
CHF,600,1,0,"Rue des Remparts 71, 1913 Saillon",Saillon,Valais,South,French,German
CHF,800,1.5,41,"Route des Colantzes 12, 1965 Savièse",Savièse,Valais,South,French,German
CHF,800,1.5,41,"Route des Colantzes 12, 1965 Savièse",Savièse,Valais,South,French,German
CHF,810,1.5,0,"Chemin Fama 10c, 1907 Saxon",Saxon,Valais,South,French,German
CHF,860,1.5,0,"Chemin Fama 10c, 1907 Saxon",Saxon,Valais,South,French,German
CHF,1090,1.5,43,"-, 1907 Saxon",Saxon,Valais,South,French,German
CHF,1150,2,60,1907 Saxon,Saxon,Valais,South,French,German
CHF,810,1.5,0,"Chemin Fama 10c, 1907 Saxon",Saxon,Valais,South,French,German
CHF,860,1.5,0,"Chemin Fama 10c, 1907 Saxon",Saxon,Valais,South,French,German
CHF,1090,1.5,43,"-, 1907 Saxon",Saxon,Valais,South,French,German
CHF,1150,2,60,1907 Saxon,Saxon,Valais,South,French,German
CHF,500,1.5,20,"Avenue Max Huber 12, 3960 Sierre",Sierre,Valais,South,French,German
CHF,600,1,0,3960 Sierre,Sierre,Valais,South,French,German
CHF,600,1,0,3960 Sierre,Sierre,Valais,South,French,German
CHF,650,1,0,"Rue du Bourg 43, 3960 Sierre",Sierre,Valais,South,French,German
CHF,650,1,0,"Route des Bernunes 12, 3960 Sierre",Sierre,Valais,South,French,German
CHF,700,1,20,3960 Sierre,Sierre,Valais,South,French,German
CHF,712,1,37,"Avenue des Platanes 12 (F), 3960 Sierre",Sierre,Valais,South,French,German
CHF,750,1,0,"Avenue du Rothorn 22, 3960 Sierre",Sierre,Valais,South,French,German
CHF,810,1.5,24,"Route de Sion 97, 3960 Sierre",Sierre,Valais,South,French,German
CHF,1000,2,0,"Ruelle du Manoir 24, 3960 Sierre",Sierre,Valais,South,French,German
CHF,1050,2,75,"Route de Sion 75, 3960 Sierre",Sierre,Valais,South,French,German
CHF,1068,2,57,"Route de Sion 73, 3960 Sierre",Sierre,Valais,South,French,German
CHF,500,1.5,20,"Avenue Max Huber 12, 3960 Sierre",Sierre,Valais,South,French,German
CHF,600,1,0,3960 Sierre,Sierre,Valais,South,French,German
CHF,600,1,0,3960 Sierre,Sierre,Valais,South,French,German
CHF,650,1,0,"Rue du Bourg 43, 3960 Sierre",Sierre,Valais,South,French,German
CHF,650,1,0,"Route des Bernunes 12, 3960 Sierre",Sierre,Valais,South,French,German
CHF,700,1,20,3960 Sierre,Sierre,Valais,South,French,German
CHF,712,1,37,"Avenue des Platanes 12 (F), 3960 Sierre",Sierre,Valais,South,French,German
CHF,750,1,0,"Avenue du Rothorn 22, 3960 Sierre",Sierre,Valais,South,French,German
CHF,810,1.5,24,"Route de Sion 97, 3960 Sierre",Sierre,Valais,South,French,German
CHF,1000,2,0,"Ruelle du Manoir 24, 3960 Sierre",Sierre,Valais,South,French,German
CHF,1050,2,75,"Route de Sion 75, 3960 Sierre",Sierre,Valais,South,French,German
CHF,1068,2,57,"Route de Sion 73, 3960 Sierre",Sierre,Valais,South,French,German
CHF,320,1,16,"Rue de Saint-Guérin 10, 1950 Sion",Sion,Valais,South,French,German
CHF,550,1,14,"Av. de Tourbillon 42, 1950 Sion",Sion,Valais,South,French,German
CHF,670,1,22,"Rue du Casernes, 1950 Sion",Sion,Valais,South,French,German
CHF,750,1.5,31,"Chemin des Collines 41, 1950 Sion",Sion,Valais,South,French,German
CHF,750,1.5,0,"Ambuel 1, 1950 Sion",Sion,Valais,South,French,German
CHF,750,1.5,0,"Ambuel 1, 1950 Sion",Sion,Valais,South,French,German
CHF,760,2,39,"Rue de Saint-Guérin 10, 1950 Sion",Sion,Valais,South,French,German
CHF,770,2,39,"Rue de Saint-Guérin 10, 1950 Sion",Sion,Valais,South,French,German
CHF,770,1,40,"Rue Hermann-Geiger, 1950 Sion",Sion,Valais,South,French,German
CHF,800,1.5,0,"Chemin du Calvaire 13, 1950 Sion",Sion,Valais,South,French,German
CHF,800,1,22,"av. de Tourbillon 70, 1950 Sion",Sion,Valais,South,French,German
CHF,820,1.5,0,"Chemin de l'Agasse 24, 1950 Sion",Sion,Valais,South,French,German
CHF,850,1,25,"Rue St-Guérin 24, 1950 Sion",Sion,Valais,South,French,German
CHF,862,1,25,"Rue St-Guérin 24, 1950 Sion",Sion,Valais,South,French,German
CHF,890,2,54,"Chemin du Vieux-Canal 37, 1950 Sion",Sion,Valais,South,French,German
CHF,900,2,40,"Chemin du Vieux-Canal 2a, 1950 Sion",Sion,Valais,South,French,German
CHF,910,1.5,0,"Rue de Lausanne 122, 1950 Sion",Sion,Valais,South,French,German
CHF,1120,2,50,"Rue de Lausanne 67, 1950 Sion",Sion,Valais,South,French,German
CHF,320,1,16,"Rue de Saint-Guérin 10, 1950 Sion",Sion,Valais,South,French,German
CHF,550,1,14,"Av. de Tourbillon 42, 1950 Sion",Sion,Valais,South,French,German
CHF,670,1,22,"Rue du Casernes, 1950 Sion",Sion,Valais,South,French,German
CHF,750,1.5,31,"Chemin des Collines 41, 1950 Sion",Sion,Valais,South,French,German
CHF,750,1.5,0,"Ambuel 1, 1950 Sion",Sion,Valais,South,French,German
CHF,750,1.5,0,"Ambuel 1, 1950 Sion",Sion,Valais,South,French,German
CHF,760,2,39,"Rue de Saint-Guérin 10, 1950 Sion",Sion,Valais,South,French,German
CHF,770,2,39,"Rue de Saint-Guérin 10, 1950 Sion",Sion,Valais,South,French,German
CHF,770,1,40,"Rue Hermann-Geiger, 1950 Sion",Sion,Valais,South,French,German
CHF,800,1.5,0,"Chemin du Calvaire 13, 1950 Sion",Sion,Valais,South,French,German
CHF,800,1,22,"av. de Tourbillon 70, 1950 Sion",Sion,Valais,South,French,German
CHF,820,1.5,0,"Chemin de l'Agasse 24, 1950 Sion",Sion,Valais,South,French,German
CHF,850,1,25,"Rue St-Guérin 24, 1950 Sion",Sion,Valais,South,French,German
CHF,862,1,25,"Rue St-Guérin 24, 1950 Sion",Sion,Valais,South,French,German
CHF,890,2,54,"Chemin du Vieux-Canal 37, 1950 Sion",Sion,Valais,South,French,German
CHF,900,2,40,"Chemin du Vieux-Canal 2a, 1950 Sion",Sion,Valais,South,French,German
CHF,910,1.5,0,"Rue de Lausanne 122, 1950 Sion",Sion,Valais,South,French,German
CHF,1120,2,50,"Rue de Lausanne 67, 1950 Sion",Sion,Valais,South,French,German
CHF,1130,1.5,47,"Avenue de Pratifori 5, 1950 Sion",Sion,Valais,South,French,German
CHF,1150,2,0,"Rue de la Porte-Neuve 9, 1950 Sion",Sion,Valais,South,French,German
CHF,1130,1.5,47,"Avenue de Pratifori 5, 1950 Sion",Sion,Valais,South,French,German
CHF,1150,2,0,"Rue de la Porte-Neuve 9, 1950 Sion",Sion,Valais,South,French,German
CHF,770,1,19,"Haus E Monte Rosa, Neue Kantonsstrasse, 3929 Täsch",Täsch,Valais,South,French,German
CHF,770,1,19,"Haus E Monte Rosa, Neue Kantonsstrasse, 3929 Täsch",Täsch,Valais,South,French,German
CHF,730,2,49,"Ch. de la Musique 1, 1873 Val-d'Illiez",Val-d'Illiez,Valais,South,French,German
CHF,730,2,49,"Ch. de la Musique 1, 1873 Val-d'Illiez",Val-d'Illiez,Valais,South,French,German
CHF,800,1.5,34,"rte de la Millière 41, 1963 Vétroz",Vétroz,Valais,South,French,German
CHF,800,1.5,34,"rte de la Millière 41, 1963 Vétroz",Vétroz,Valais,South,French,German
CHF,750,1.5,40,"Route de Montana 32, 3968 Veyras",Veyras,Valais,South,French,German
